color,movie_title,genero,plot_keywords,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,,actor_1_name,,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,Split Second ,Action|Crime|Horror|Sci-Fi|Thriller,appearing from water|breasts|creature|partner|water,6,38,Alun Armstrong,206,5430822,,Michael J. Pollard,,8391,493,Alastair Duncan,0,,http://www.imdb.com/title/tt0105459/?ref_=fn_tt_tt_1,75,English,UK,R,7000000,1992,192,6.2,1.85,0
Color,Nikita             ,Action|Crime|Drama|Thriller,assassin|death|female protagonist|rogue|training,,346,Xander Berkeley,787,,,Melinda Clarke,,42402,2352,Aaron Stanford,1,,http://www.imdb.com/title/tt1592154/?ref_=fn_tt_tt_1,83,English,USA,,,,485,7.7,16,0
Color,The Other Side of Heaven ,Adventure|Biography|Drama,1950s|idaho|love|missionary|mormon,7,35,Nathaniel Lees,11000,4720371,,Anne Hathaway,,3203,11116,Miriama Smith,2,,http://www.imdb.com/title/tt0250371/?ref_=fn_tt_tt_1,85,English,USA,PG,7000000,2001,43,6.5,1.85,650
Color,Dark Angel             ,Action|Drama|Mystery|Sci-Fi,cat burglar|female lead|future|mixed martial arts|post apocalypse,,652,Ashley Scott,10000,,,Jensen Ackles,,25329,12051,John Savage,1,,http://www.imdb.com/title/tt0204993/?ref_=fn_tt_tt_1,160,English,USA,TV-14,,,794,7.4,1.33,0
Color,Veer-Zaara ,Drama|Musical|Romance,fair|pakistan|prison|rescue|stranded,147,397,Preity Zinta,8000,2921738,,Shah Rukh Khan,,34449,9984,Anupam Kher,0,,http://www.imdb.com/title/tt0420332/?ref_=fn_tt_tt_1,119,Hindi,India,,7000000,2004,860,7.9,2.35,2000
Color,Redbelt ,Drama|Sport,bar|debt|fight|instructor|jujitsu,342,501,Randy Couture,1000,2344847,,Alice Braga,,18561,2158,Jose Pablo Cantillo,0,,http://www.imdb.com/title/tt1012804/?ref_=fn_tt_tt_1,119,English,USA,R,7000000,2008,518,6.8,2.35,0
Color,Cyrus ,Comedy|Drama|Romance,21 year old|forename as title|musician|party|rearview mirror,157,224,Tim Guinee,490,7455447,,Matt Walsh,,29967,1136,Katie Aselton,2,,http://www.imdb.com/title/tt1336617/?ref_=fn_tt_tt_1,126,English,USA,R,7000000,2010,259,6.3,1.85,0
Color,A Dog of Flanders ,Drama|Family,artist|box office flop|dog|drawing|flanders,0,359,Cheryl Ladd,655,2148212,,Bruce McGill,,781,1906,Jack Warden,0,,http://www.imdb.com/title/tt0160216/?ref_=fn_tt_tt_1,20,English,USA,PG,7000000,1999,476,6.3,1.85,157
Color,Auto Focus ,Biography|Crime|Drama,friendship|photography|radio|sex addict|video,261,617,Michael McKean,783,2062066,,Ed Begley Jr.,,11387,2684,Kurt Fuller,3,,http://www.imdb.com/title/tt0298744/?ref_=fn_tt_tt_1,147,English,USA,R,7000000,2002,658,6.6,1.85,357
Color,Factory Girl ,Biography|Drama,andy warhol|female nudity|public nudity|singer|socialite,60,628,Jimmy Fallon,4000,1654367,,Hayden Christensen,,18355,6526,Beth Grant,0,,http://www.imdb.com/title/tt0432402/?ref_=fn_tt_tt_1,106,English,USA,R,7000000,2006,787,6.4,1.85,3000
Color,We Need to Talk About Kevin ,Drama|Thriller,archery|defiance|mental illness|psychopath|toilet training,159,77,Siobhan Fallon Hogan,3000,1738692,,Ezra Miller,,95529,3547,Ashley Gerasimovich,0,,http://www.imdb.com/title/tt1242460/?ref_=fn_tt_tt_1,301,English,UK,R,7000000,2011,294,7.5,2.35,38000
Color,The Christmas Candle ,Drama|Family,angel|candle|christmas|miracle|village,0,149,Hans Matheson,2000,2209479,,Samantha Barks,,844,2909,Lesley Manville,0,,http://www.imdb.com/title/tt2739338/?ref_=fn_tt_tt_1,34,English,UK,PG,,2013,627,5.8,,962
Color,The Mighty Macs ,Drama|Sport,basketball|catholic|coach|college|nun,2,455,Marley Shelton,1000,1889522,,Ellen Burstyn,,1119,2589,Jennifer Butler,2,,http://www.imdb.com/title/tt1034324/?ref_=fn_tt_tt_1,12,English,USA,G,7000000,2009,690,6.5,2.35,797
Color,Losin' It ,Comedy|Drama|Family,apostrophe in title|bare breasts|friendship between men|teen sex comedy|two word title,161,172,Shelley Long,10000,,,Tom Cruise,,3114,11059,Rick Rossovich,0,,http://www.imdb.com/title/tt0085868/?ref_=fn_tt_tt_1,16,English,Canada,R,7000000,1983,422,4.8,,168
Color,Mother and Child ,Drama|Romance,adoption|baby|girl|lawyer|sex,127,798,Jimmy Smits,6000,1110286,,Naomi Watts,,9727,8876,Carla Gallo,6,,http://www.imdb.com/title/tt1121977/?ref_=fn_tt_tt_1,65,English,USA,R,4825000,2009,941,7.2,2.35,0
Color,March or Die ,Adventure|Drama|Romance|War,arab|bare chested male|foreign legion|french foreign legion|morocco,6,375,Terence Hill,963,1000000,,Catherine Deneuve,,2215,2209,Jack O'Halloran,1,,http://www.imdb.com/title/tt0076175/?ref_=fn_tt_tt_1,26,English,UK,PG,9000000,1977,750,6.3,1.85,122
Color,Les visiteurs ,Comedy|Fantasy|Sci-Fi,distant past|future time travel|nobleman|squire|trapped in the past,8,39,Isabelle Nanty,106,700000,,Christian Clavier,,24438,215,Valérie Lemercier,1,,http://www.imdb.com/title/tt0108500/?ref_=fn_tt_tt_1,78,French,France,R,50000000,1993,54,7,2.35,0
Color,Somewhere ,Comedy|Drama,actor|boredom|luxury hotel|party|trip,0,106,Chris Pontius,227,1768416,,Nathalie Fay,,35848,684,Erin Wasson,0,,http://www.imdb.com/title/tt1421051/?ref_=fn_tt_tt_1,198,English,USA,R,7000000,2010,218,6.3,1.85,0
Color,I Hope They Serve Beer in Hell ,Comedy,bachelor party|bare butt|loud sex|sex standing up|topless female nudity,10,184,Susie Abromeit,756,1425993,,Geoff Stults,,7412,1417,Derek Wayne Johnson,1,,http://www.imdb.com/title/tt1220628/?ref_=fn_tt_tt_1,72,English,USA,R,,2009,216,5.3,2.35,0
Color,Chairman of the Board ,Comedy,box office flop|company|invention|roommate|surfer,43,611,Raquel Welch,1000,306715,,Taylor Negron,,5143,5213,Larry Miller,1,,http://www.imdb.com/title/tt0118836/?ref_=fn_tt_tt_1,62,English,USA,PG-13,10000000,1998,788,2.3,1.85,724
Color,Hesher ,Drama,bully|car|car accident|fire|vomiting,58,973,Natalie Portman,23000,382946,,Joseph Gordon-Levitt,,43965,44969,Rainn Wilson,0,,http://www.imdb.com/title/tt1403177/?ref_=fn_tt_tt_1,99,English,USA,R,7000000,2010,20000,7.1,2.35,19000
Color,Dom Hemingway ,Comedy|Crime|Drama,male frontal nudity|male nudity|male rear nudity|nudity|sex scene,47,13,Mark Wingett,554,518134,,Richard E. Grant,,21243,1105,Richard Graham,2,,http://www.imdb.com/title/tt2402105/?ref_=fn_tt_tt_1,66,English,UK,R,,2013,524,6.2,2.35,0
Color,Gerry ,Adventure|Drama|Mystery,desert|friend|friendship|minimal dialogue|water,835,,Casey Affleck,13000,236266,,Matt Damon,,15104,13000,,0,,http://www.imdb.com/title/tt0302674/?ref_=fn_tt_tt_1,290,English,USA,R,3500000,2002,0,6.2,2.35,0
Color,The Heart of Me ,Drama|Romance,1930s|car accident|hospital|marital rape|painter,5,52,Luke Newberry,766,196067,,Olivia Williams,,1966,1251,Eleanor Bron,3,,http://www.imdb.com/title/tt0301390/?ref_=fn_tt_tt_1,25,English,UK,R,7000000,2002,358,6.7,1.85,97
Color,Freeheld ,Biography|Drama|Romance,cancer|gay bar|lesbian kiss|partner|public hearing,6,935,Josh Charles,7000,532988,,Steve Carell,,5863,9660,Luke Grimes,0,,http://www.imdb.com/title/tt1658801/?ref_=fn_tt_tt_1,25,English,USA,PG-13,7000000,2015,1000,6.5,1.85,0
Color,The Extra Man ,Comedy,co worker|escort|magazine|teacher|writer,30,281,Marian Seldes,474,453079,,Lynn Cohen,,4124,2029,Dan Hedaya,4,,http://www.imdb.com/title/tt1361313/?ref_=fn_tt_tt_1,29,English,USA,R,7000000,2010,403,5.9,2.35,916
 Black and White,Hard to Be a God ,Drama|Sci-Fi,fictional war|hanging|male full frontal nudity|medieval times|nudity,23,0,Yuriy Tsurilo,4,,,Leonid Yarmolnik,,2518,8,Valentin Golubenko,0,,http://www.imdb.com/title/tt2328813/?ref_=fn_tt_tt_1,28,Russian,Russia,Not Rated,7000000,2013,4,6.7,1.66,1000
Color,Ca$h ,Comedy|Crime|Thriller,cash|financial problem|heist|land rover|mortgage,0,410,Mike Starr,26000,46451,,Chris Hemsworth,,7663,27756,Paul Sanchez,2,,http://www.imdb.com/title/tt1106860/?ref_=fn_tt_tt_1,38,English,USA,R,7000000,2010,854,6,1.85,694
Color,Wah-Wah ,Drama,alcoholic|alcoholic father|stepmother|swaziland|unfaithful wife,554,530,Julie Walters,876,233103,,Emily Watson,,2670,2544,Miranda Richardson,3,,http://www.imdb.com/title/tt0419256/?ref_=fn_tt_tt_1,50,English,UK,R,7000000,2005,838,6.9,2.35,311
 Black and White,The Boondock Saints ,Action|Crime|Thriller,fbi|fbi agent|friend|irish|mafia,78,184,David Della Rocco,12000,,,Norman Reedus,,197845,12680,Bob Marley,2,,http://www.imdb.com/title/tt0144117/?ref_=fn_tt_tt_1,876,English,Canada,R,7000000,1999,333,7.9,2.35,16000
Color,Z Storm ,Action|Crime,,4,4,Louis Koo,91,,,Michael Wong,,383,198,Stephen Au,1,,http://www.imdb.com/title/tt3469440/?ref_=fn_tt_tt_1,1,Cantonese,Hong Kong,,7000000,2014,82,5.3,2.35,55
Color,Twixt ,Comedy|Fantasy|Horror|Mystery,ghost|hotel|murder|stake|what happened to epilogue,0,507,Bruce Dern,1000,,,Alden Ehrenreich,,8589,3150,Joanne Whalley,0,,http://www.imdb.com/title/tt1756851/?ref_=fn_tt_tt_1,70,English,USA,R,7000000,2011,844,4.8,1.85,0
Color,Snow Queen ,Adventure|Animation|Family,3d,0,26,Wendee Lee,99,,,Erin Fitzgerald,,1159,218,Ivan Okhlobystin,1,,http://www.imdb.com/title/tt2243621/?ref_=fn_tt_tt_1,9,Russian,Russia,PG,7000000,2012,62,5.3,,453
,Alpha and Omega 4: The Legend of the Saw Toothed Cave ,Action|Adventure|Animation|Comedy|Drama|Family|Fantasy|Thriller,blindness|cave|spirit|wolf|wolf cub,24,29,Kate Higgins,122,,,Debi Derryberry,,192,236,Cindy Robinson,0,,http://www.imdb.com/title/tt4061848/?ref_=fn_tt_tt_1,6,,USA,,7000000,2014,35,6,,41
Color,Pale Rider ,Western,gold|miner|preacher|prospector|sheriff,16000,240,Chris Penn,16000,41400000,,Clint Eastwood,,39451,17209,Sydney Penny,0,,http://www.imdb.com/title/tt0089767/?ref_=fn_tt_tt_1,138,English,USA,R,6900000,1985,455,7.3,2.35,0
Color,Stargate: The Ark of Truth ,Action|Adventure|Drama|Fantasy|Sci-Fi,2000s|evil god|space opera|stargate|wormhole,49,687,Christopher Judge,878,,,Ben Browder,,15862,4334,Julian Sands,5,,http://www.imdb.com/title/tt0942903/?ref_=fn_tt_tt_1,42,English,USA,,,2008,847,7.4,1.78,389
Color,Dazed and Confused ,Comedy,football|hazing|high school|last day of school|pledge,0,787,Adam Goldberg,14000,7993039,,Milla Jovovich,,120036,18643,Cole Hauser,1,,http://www.imdb.com/title/tt0106677/?ref_=fn_tt_tt_1,408,English,USA,R,6900000,1993,1000,7.7,1.85,10000
Color,High School Musical 2 ,Comedy|Drama|Family|Music|Musical|Romance,2000s|basketball|country club|lifeguard|talent show,197,578,Corbin Bleu,755,,,Lucas Grabeel,,39786,3009,Olesya Rulin,5,,http://www.imdb.com/title/tt0810900/?ref_=fn_tt_tt_1,162,English,USA,TV-G,7000000,2007,632,4.8,1.78,586
Color,Two Lovers and a Bear ,Drama|Romance,,16,63,Justin Edward Seale,149,,,Gordon Pinsent,,33,414,John Ralston,0,,http://www.imdb.com/title/tt4412528/?ref_=fn_tt_tt_1,6,English,Canada,,8700000,2016,147,7.2,2.35,187
Color,Criminal Activities ,Crime|Drama|Thriller,african american gangster|falling to death|in over one's head|murder|surveillance,0,493,Edi Gathegi,15000,,,Rex Baker,,5255,17377,Travis Aaron Wade,3,,http://www.imdb.com/title/tt3687310/?ref_=fn_tt_tt_1,38,English,USA,,7000000,2015,725,5.8,2.35,0
Color,Aimee & Jaguar ,Biography|Drama|Romance|War,lesbian mother|lesbian parent|lesbian relationship|lesbian romance|lesbianism,4,36,Johanna Wokalek,177,927107,,Heike Makatsch,,5153,333,Maria Schrader,1,,http://www.imdb.com/title/tt0130444/?ref_=fn_tt_tt_1,51,German,Germany,,15000000,1999,66,7.3,1.85,687
Color,The Chumscrubber ,Comedy|Drama,chumscrubber|death|friend|pills|school,3,436,John Heard,710,49526,,Rory Culkin,,16299,2119,Tim DeKay,1,,http://www.imdb.com/title/tt0406650/?ref_=fn_tt_tt_1,129,English,USA,R,6800000,2005,697,7,2.35,1000
Color,Shade ,Crime|Thriller,bar|strip club|stripper|texas hold 'em|thong,0,83,Jason Cerbone,240,10696,,Glenn Plummer,,10771,490,Mark De Alessandro,8,,http://www.imdb.com/title/tt0323939/?ref_=fn_tt_tt_1,65,English,USA,R,6800000,2003,83,6.4,2.35,413
Color,House at the End of the Street ,Drama|Horror|Thriller,brother sister relationship|death of sister|female protagonist|mother daughter relationship|murder,13,261,Nolan Gerard Funk,34000,31607598,,Jennifer Lawrence,,58366,35717,Gil Bellows,1,,http://www.imdb.com/title/tt1582507/?ref_=fn_tt_tt_1,160,English,Canada,PG-13,6900000,2012,924,5.6,2.35,10000
Color,Incendies ,Drama|Mystery|War,brother sister relationship|family relationships|middle east|mother son relationship|twin brother and sister,777,58,Mélissa Désormeaux-Poulin,131,6857096,,Lubna Azabal,,80429,343,Ahmad Massad,0,,http://www.imdb.com/title/tt1255953/?ref_=fn_tt_tt_1,156,French,Canada,R,6800000,2010,66,8.2,1.85,37000
Color,"Remember Me, My Love ",Comedy|Drama|Romance,box office hit|dancer|sex scene|television|underage sex,125,11,Silvio Muccino,60,223878,,Laura Morante,,3548,132,Giulia Michelini,1,,http://www.imdb.com/title/tt0323807/?ref_=fn_tt_tt_1,21,Italian,Italy,R,5000000,2003,29,6.5,2.35,282
Color,Perrier's Bounty ,Action|Comedy|Crime|Drama|Romance|Thriller,burglary|estranged father|money|neighbor|thug,11,415,Brendan Coyle,1000,828,,Jim Broadbent,,5133,2728,Michael McElhatton,8,,http://www.imdb.com/title/tt1003034/?ref_=fn_tt_tt_1,31,English,Ireland,R,,2009,418,6.4,2.35,663
Color,Elite Squad ,Action|Crime|Drama|Thriller,brazil|military police|police|rio de janeiro brazil|slum,294,15,Fernanda Machado,585,8060,,Wagner Moura,,81644,666,André Ramiro,1,,http://www.imdb.com/title/tt0861739/?ref_=fn_tt_tt_1,107,Portuguese,Brazil,R,4000000,2007,39,8.1,1.85,11000
Color,Annabelle ,Horror|Mystery,horror movie prequel|murder|paranormal activity|self sacrifice|suicide,40,300,Annabelle Wallis,1000,84263837,,Alfre Woodard,,81699,2323,Gabriel Bateman,0,,http://www.imdb.com/title/tt3322940/?ref_=fn_tt_tt_1,291,English,USA,R,6500000,2014,421,5.4,2.35,45000
Color,Bran Nue Dae ,Comedy|Drama|Musical,australia|journey|love|priest|traveling,3,38,Magda Szubanski,46,110029,,Deborah Mailman,,1388,225,Jessica Mauboy,7,,http://www.imdb.com/title/tt1148165/?ref_=fn_tt_tt_1,31,English,Australia,PG-13,6500000,2009,46,6.3,2.35,479
Color,Boyz n the Hood ,Crime|Drama,drugs|escape|football|friend|violence,309,15,Lloyd Avery II,27,57504069,,John Cothran,,94139,106,Na'Blonka Durden,2,,http://www.imdb.com/title/tt0101507/?ref_=fn_tt_tt_1,183,English,USA,R,6000000,1991,26,7.8,1.85,0
Color,La Bamba ,Biography|Drama|Music,crash|hispanic|interracial relationship|interracial romance|racism,7,51,Rosanna DeSoto,699,54215416,,Esai Morales,,21409,936,Danielle von Zerneck,1,,http://www.imdb.com/title/tt0093378/?ref_=fn_tt_tt_1,63,English,USA,PG-13,6500000,1987,63,6.8,1.85,0
Color,The Four Seasons ,Comedy|Drama,directed by star|friendship|reference to isaac newton|skinny dipping|written and directed by cast member,0,146,Len Cariou,804,,,Rita Moreno,,3157,1285,Sandy Dennis,2,,http://www.imdb.com/title/tt0082405/?ref_=fn_tt_tt_1,33,English,USA,PG,,1981,167,7.2,1.85,337
Color,Dressed to Kill ,Mystery|Romance|Thriller,apartment|elevator|murder|psychiatrist|sunglasses,0,517,David Margulies,754,31899000,,Angie Dickinson,,23986,2442,Nancy Allen,0,,http://www.imdb.com/title/tt0080661/?ref_=fn_tt_tt_1,201,English,USA,X,6500000,1980,567,7.1,2.35,0
Color,The Adventures of Huck Finn ,Adventure|Comedy|Drama|Family,boy|lesson|mississippi river|river|slave,208,689,Frances Conroy,876,24103594,,Curtis Armstrong,,6384,4840,Anne Heche,0,,http://www.imdb.com/title/tt0106223/?ref_=fn_tt_tt_1,54,English,USA,PG,6500000,1993,827,6.2,1.85,391
Color,Go ,Comedy|Crime,drug deal|drugs|sex|sex on stairs|strip club,218,376,Jay Mohr,900,16842303,,Sarah Polley,,59474,2475,Scott Wolf,3,,http://www.imdb.com/title/tt0139239/?ref_=fn_tt_tt_1,418,English,USA,R,6500000,1999,563,7.3,2.35,0
Color,Friends with Money ,Comedy|Drama|Romance,friend|friendship|marital problem|money problems|nervous breakdown,132,180,Marin Hinkle,435,13367101,,Greg Germann,,19715,1140,Jake Cherry,2,,http://www.imdb.com/title/tt0436331/?ref_=fn_tt_tt_1,166,English,USA,R,6500000,2006,230,5.9,2.35,515
Color,The Andromeda Strain ,Sci-Fi|Thriller,alien|baby|new mexico|satellite|scientist,338,45,Paula Kelly,116,,,David Wayne,,25857,394,Eric Christmas,0,,http://www.imdb.com/title/tt0066769/?ref_=fn_tt_tt_1,171,English,USA,G,6500000,1971,112,7.2,2.35,0
Color,Bats ,Horror|Sci-Fi|Thriller,animal attack|bat|creature feature|experiment|mad scientist,38,91,Bob Gunton,730,10149779,,Leon,,8294,1405,Ned Bellamy,0,,http://www.imdb.com/title/tt0200469/?ref_=fn_tt_tt_1,160,English,USA,PG-13,6500000,1999,461,3.6,2.35,342
Color,Nowhere in Africa ,Biography|Drama,breasts|farm|jew|kenya|tween girl,11,8,Juliane Köhler,56,6173485,,Merab Ninidze,,10672,105,Matthias Habich,0,,http://www.imdb.com/title/tt0161860/?ref_=fn_tt_tt_1,84,English,Germany,R,7000000,2001,36,7.7,2.35,802
Color,Shame ,Drama,female frontal nudity|female nudity|male nudity|sex addict|sex addiction,0,726,Nicole Beharie,13000,4000304,,Michael Fassbender,,145395,15230,James Badge Dale,0,,http://www.imdb.com/title/tt1723811/?ref_=fn_tt_tt_1,375,English,UK,NC-17,6500000,2011,898,7.3,2.35,23000
Color,Layer Cake ,Crime|Drama|Thriller,cake|cocaine|drugs|pills|serbian,905,466,Sally Hawkins,27000,2338695,,Tom Hardy,,134070,29277,Jamie Foreman,1,,http://www.imdb.com/title/tt0375912/?ref_=fn_tt_tt_1,263,English,UK,R,4000000,2004,594,7.4,2.35,0
Color,The Work and the Glory II: American Zion ,Drama|Western,estrangement|missouri|mormon|mormon church|mormon temple,0,266,Eric Johnson,1000,2024854,,Emily Podleski,,564,1942,Brenda Strong,2,,http://www.imdb.com/title/tt0457530/?ref_=fn_tt_tt_1,21,English,USA,PG-13,6500000,2005,373,6.6,2.35,19
Color,The East ,Drama|Thriller,anarchist|corporation|greedy institution|vomiting|watching television,129,782,Julia Ormond,10000,2268296,,Alexander Skarsgård,,41856,13180,Jason Ritter,4,,http://www.imdb.com/title/tt1869716/?ref_=fn_tt_tt_1,119,English,UK,PG-13,6500000,2013,918,6.9,2.35,12000
Color,A Home at the End of the World ,Drama|Romance,hand job|hugging|long hair|new york city|two men one woman,15,874,Matt Frewer,18000,1029017,,Robin Wright,,12049,21107,Sissy Spacek,2,,http://www.imdb.com/title/tt0359423/?ref_=fn_tt_tt_1,135,English,USA,R,6500000,2004,986,6.8,2.35,1000
Color,Aberdeen ,Drama,death|ferry|lawyer|norway|vomiting,19,0,Sara-Marie Maltha,844,64148,,Charlotte Rampling,,2601,846,Stellan Skarsgård,0,,http://www.imdb.com/title/tt0168446/?ref_=fn_tt_tt_1,35,English,UK,,6500000,2000,2,7.3,1.85,260
Color,The Messenger ,Drama|Romance|War,captain|casualty notification|casualty notification team|sergeant|staff sergeant,38,706,Yaya DaCosta,12000,66637,,Steve Buscemi,,29608,14462,Eamonn Walker,0,,http://www.imdb.com/title/tt0790712/?ref_=fn_tt_tt_1,92,English,USA,R,6500000,2009,712,7.2,2.35,0
Color,Tracker ,Action|Adventure|Drama|Western,one word title,9,368,Jed Brophy,1000,,,Ray Winstone,,2892,1904,Temuera Morrison,0,,http://www.imdb.com/title/tt1414378/?ref_=fn_tt_tt_1,18,English,New Zealand,R,6500000,2010,433,6.5,2.35,830
 Black and White,Control ,Biography|Drama|Music,band|employment agency|singer|stage fright|suicide,210,471,Samantha Morton,845,871577,,Sam Riley,,51353,2614,Alexandra Maria Lara,1,,http://www.imdb.com/title/tt0421082/?ref_=fn_tt_tt_1,143,English,UK,R,4500000,2007,631,7.7,2.35,13000
Color,The Terminator ,Action|Sci-Fi,cyborg|future war|robot|shootout in a police station|urban setting,0,255,Brian Thompson,2000,38400000,,Michael Biehn,,600266,3582,Paul Winfield,1,,http://www.imdb.com/title/tt0088247/?ref_=fn_tt_tt_1,692,English,UK,R,6500000,1984,663,8.1,1.85,13000
 Black and White,Good Bye Lenin! ,Drama|Romance,coma|east germany|german democratic republic|germany|heart attack,31,43,Chulpan Khamatova,65,4063859,,Florian Lukas,,114407,200,Burghart Klaußner,2,,http://www.imdb.com/title/tt0301357/?ref_=fn_tt_tt_1,225,German,Germany,R,4800000,2003,51,7.7,1.85,11000
Color,The Damned United ,Biography|Drama|Sport,cup|derby county|flashback|football|leeds united,0,27,Mark Bazeley,1000,449558,,Stephen Graham,,32307,1163,Maurice Roëves,2,,http://www.imdb.com/title/tt1226271/?ref_=fn_tt_tt_1,75,English,UK,R,10000000,2009,54,7.6,1.85,0
Color,The Return of the Living Dead ,Comedy|Horror|Sci-Fi,crematorium|female frontal nudity|naked dead woman|paramedic|poison gas,228,358,Clu Gulager,431,,,Linnea Quigley,,39856,2020,Beverly Randolph,0,,http://www.imdb.com/title/tt0089907/?ref_=fn_tt_tt_1,300,English,USA,R,4000000,1985,426,7.3,1.85,0
Color,Gomorrah             ,Crime|Drama|Thriller,,,5,Fortunato Cerlino,18,,,Maria Pia Calzone,,9638,39,Marco D'Amore,5,,http://www.imdb.com/title/tt2049116/?ref_=fn_tt_tt_1,25,Italian,Italy,TV-MA,,,9,8.7,1.85,0
Color,Mallrats ,Comedy|Romance,comic|ex girlfriend|jay and silent bob|mall|teenager,0,781,Jason Mewes,1000,2122561,,Ethan Suplee,,99033,3254,Joey Lauren Adams,6,,http://www.imdb.com/title/tt0113749/?ref_=fn_tt_tt_1,434,English,USA,R,6000000,1995,898,7.2,1.85,0
Color,Grease ,Musical|Romance,automobile racing|boyfriend girlfriend relationship|high school|wrestling|year 1959,116,898,Stockard Channing,1000,181360000,,Olivia Newton-John,,170027,5127,Sid Caesar,2,,http://www.imdb.com/title/tt0077631/?ref_=fn_tt_tt_1,350,English,USA,PG-13,6000000,1978,944,7.2,2.35,13000
